"seg_id","waterbody","huc_10","basin_name","class","water_type","segment_assessment","use","use_assessment","parameter","grandfathered_from_listings","data_supported","stayCALM_param_eval"
"0902-0036","Lake Titus",415030703,"Saint Lawrence River","b(t)","pond","IR3_unassessed","primary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"0902-0036","Lake Titus",415030703,"Saint Lawrence River","b(t)","pond","IR3_unassessed","secondary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"0902-0036","Lake Titus",415030703,"Saint Lawrence River","b(t)","pond","IR3_unassessed","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0036","Lake Titus",415030703,"Saint Lawrence River","b(t)","pond","IR3_unassessed","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0056","Lower Chateaugay Lake and Narrows",415030801,"Saint Lawrence River","b(t)","pond","IR3_unassessed","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0056","Lower Chateaugay Lake and Narrows",415030801,"Saint Lawrence River","b(t)","pond","IR3_unassessed","fishing","IR3_unassessed","No_Data","no","yes","unassessed"
"0902-0056","Lower Chateaugay Lake and Narrows",415030801,"Saint Lawrence River","b(t)","pond","IR3_unassessed","primary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"0902-0056","Lower Chateaugay Lake and Narrows",415030801,"Saint Lawrence River","b(t)","pond","IR3_unassessed","secondary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"0902-0056","Lower Chateaugay Lake and Narrows",415030801,"Saint Lawrence River","b(t)","pond","IR3_unassessed","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0056","Lower Chateaugay Lake and Narrows",415030801,"Saint Lawrence River","b(t)","pond","IR3_unassessed","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0102","Deer River Flow",415030603,"Saint Lawrence River","c(t)","pond","IR3_needs-verification","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0102","Deer River Flow",415030603,"Saint Lawrence River","c(t)","pond","IR3_needs-verification","fishing","IR3_impaired_unconfirmed","dissolved_oxygen","no","yes","impaired_unconfirmed"
"0902-0102","Deer River Flow",415030603,"Saint Lawrence River","c(t)","pond","IR3_needs-verification","primary_contact_recreation","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0102","Deer River Flow",415030603,"Saint Lawrence River","c(t)","pond","IR3_needs-verification","secondary_contact_recreation","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0102","Deer River Flow",415030603,"Saint Lawrence River","c(t)","pond","IR3_needs-verification","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0102","Deer River Flow",415030603,"Saint Lawrence River","c(t)","pond","IR3_needs-verification","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0104","Horseshoe Pond, Eagle Pond",415030603,"Saint Lawrence River","c","pond","IR3_unassessed","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0104","Horseshoe Pond, Eagle Pond",415030603,"Saint Lawrence River","c","pond","IR3_unassessed","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"0902-0104","Horseshoe Pond, Eagle Pond",415030603,"Saint Lawrence River","c","pond","IR3_unassessed","primary_contact_recreation","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0104","Horseshoe Pond, Eagle Pond",415030603,"Saint Lawrence River","c","pond","IR3_unassessed","secondary_contact_recreation","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0104","Horseshoe Pond, Eagle Pond",415030603,"Saint Lawrence River","c","pond","IR3_unassessed","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0104","Horseshoe Pond, Eagle Pond",415030603,"Saint Lawrence River","c","pond","IR3_unassessed","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0157","Lower Saint Regis Lake",415030604,"Saint Lawrence River","b","pond","IR3_needs-verification","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0157","Lower Saint Regis Lake",415030604,"Saint Lawrence River","b","pond","IR3_needs-verification","fishing","IR3_impaired_unconfirmed","dissolved_oxygen","no","yes","impaired_unconfirmed"
"0902-0157","Lower Saint Regis Lake",415030604,"Saint Lawrence River","b","pond","IR3_needs-verification","primary_contact_recreation","IR3_impaired_unconfirmed","dissolved_oxygen","no","yes","impaired_unconfirmed"
"0902-0157","Lower Saint Regis Lake",415030604,"Saint Lawrence River","b","pond","IR3_needs-verification","secondary_contact_recreation","IR3_impaired_unconfirmed","dissolved_oxygen","no","yes","impaired_unconfirmed"
"0902-0157","Lower Saint Regis Lake",415030604,"Saint Lawrence River","b","pond","IR3_needs-verification","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0157","Lower Saint Regis Lake",415030604,"Saint Lawrence River","b","pond","IR3_needs-verification","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0159","Spitfire Lake, Upper Saint Regis Lake",415030604,"Saint Lawrence River","aa","pond","IR3_needs-verification","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0159","Spitfire Lake, Upper Saint Regis Lake",415030604,"Saint Lawrence River","aa","pond","IR3_needs-verification","fishing","IR3_impaired_unconfirmed","dissolved_oxygen","no","yes","impaired_unconfirmed"
"0902-0159","Spitfire Lake, Upper Saint Regis Lake",415030604,"Saint Lawrence River","aa","pond","IR3_needs-verification","primary_contact_recreation","IR3_impaired_unconfirmed","dissolved_oxygen","no","yes","impaired_unconfirmed"
"0902-0159","Spitfire Lake, Upper Saint Regis Lake",415030604,"Saint Lawrence River","aa","pond","IR3_needs-verification","secondary_contact_recreation","IR3_impaired_unconfirmed","dissolved_oxygen","no","yes","impaired_unconfirmed"
"0902-0159","Spitfire Lake, Upper Saint Regis Lake",415030604,"Saint Lawrence River","aa","pond","IR3_needs-verification","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0902-0159","Spitfire Lake, Upper Saint Regis Lake",415030604,"Saint Lawrence River","aa","pond","IR3_needs-verification","source_of_water_supply","IR3_impaired_unconfirmed","dissolved_oxygen","no","yes","impaired_unconfirmed"
"0903-0044","Little Wolf Pond",415030504,"Saint Lawrence River","b","pond","IR3_needs-verification","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0903-0044","Little Wolf Pond",415030504,"Saint Lawrence River","b","pond","IR3_needs-verification","fishing","IR3_impaired_unconfirmed","dissolved_oxygen; ph","no","yes","impaired_unconfirmed"
"0903-0044","Little Wolf Pond",415030504,"Saint Lawrence River","b","pond","IR3_needs-verification","primary_contact_recreation","IR3_impaired_unconfirmed","dissolved_oxygen; ph","no","yes","impaired_unconfirmed"
"0903-0044","Little Wolf Pond",415030504,"Saint Lawrence River","b","pond","IR3_needs-verification","secondary_contact_recreation","IR3_impaired_unconfirmed","dissolved_oxygen; ph","no","yes","impaired_unconfirmed"
"0903-0044","Little Wolf Pond",415030504,"Saint Lawrence River","b","pond","IR3_needs-verification","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0903-0044","Little Wolf Pond",415030504,"Saint Lawrence River","b","pond","IR3_needs-verification","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0903-0060","Joe Indian Pond",415030505,"Saint Lawrence River","c(t)","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0903-0060","Joe Indian Pond",415030505,"Saint Lawrence River","c(t)","pond","IR5_impaired","fishing","IR5_impaired_confirmed","ph","yes","no","unassessed"
"0903-0060","Joe Indian Pond",415030505,"Saint Lawrence River","c(t)","pond","IR5_impaired","primary_contact_recreation","not-applicable","not-applicable","no","yes","not-applicable"
"0903-0060","Joe Indian Pond",415030505,"Saint Lawrence River","c(t)","pond","IR5_impaired","secondary_contact_recreation","not-applicable","not-applicable","no","yes","not-applicable"
"0903-0060","Joe Indian Pond",415030505,"Saint Lawrence River","c(t)","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0903-0060","Joe Indian Pond",415030505,"Saint Lawrence River","c(t)","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0903-0061","Gull Pond",415030505,"Saint Lawrence River","c","pond","IR3_unassessed","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0903-0061","Gull Pond",415030505,"Saint Lawrence River","c","pond","IR3_unassessed","fishing","IR3_unassessed","No_Data","no","yes","unassessed"
"0903-0061","Gull Pond",415030505,"Saint Lawrence River","c","pond","IR3_unassessed","primary_contact_recreation","not-applicable","not-applicable","no","yes","not-applicable"
"0903-0061","Gull Pond",415030505,"Saint Lawrence River","c","pond","IR3_unassessed","secondary_contact_recreation","not-applicable","not-applicable","no","yes","not-applicable"
"0903-0061","Gull Pond",415030505,"Saint Lawrence River","c","pond","IR3_unassessed","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0903-0061","Gull Pond",415030505,"Saint Lawrence River","c","pond","IR3_unassessed","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0903-0081","Raquette Lake",415030501,"Saint Lawrence River","aa","pond","IR4a_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0903-0081","Raquette Lake",415030501,"Saint Lawrence River","aa","pond","IR4a_impaired","fishing","IR4a_impaired_confirmed","mercury","yes","no","unassessed"
"0903-0081","Raquette Lake",415030501,"Saint Lawrence River","aa","pond","IR4a_impaired","primary_contact_recreation","IR3_fully-supported_unconfirmed","phosphorus","no","yes","fully-supported_unconfirmed"
"0903-0081","Raquette Lake",415030501,"Saint Lawrence River","aa","pond","IR4a_impaired","secondary_contact_recreation","IR3_fully-supported_unconfirmed","phosphorus","no","yes","fully-supported_unconfirmed"
"0903-0081","Raquette Lake",415030501,"Saint Lawrence River","aa","pond","IR4a_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0903-0081","Raquette Lake",415030501,"Saint Lawrence River","aa","pond","IR4a_impaired","source_of_water_supply","IR1_stressed_confirmed","ammonia; chloride; nitrate_nitrite","no","yes","stressed_confirmed"
"0903-0114","Eagle Crag Lake, more",415030505,"Saint Lawrence River","a(t)","pond","IR3_unassessed","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0903-0114","Eagle Crag Lake, more",415030505,"Saint Lawrence River","a(t)","pond","IR3_unassessed","fishing","IR3_unassessed","No_Data","no","yes","unassessed"
"0903-0114","Eagle Crag Lake, more",415030505,"Saint Lawrence River","a(t)","pond","IR3_unassessed","primary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"0903-0114","Eagle Crag Lake, more",415030505,"Saint Lawrence River","a(t)","pond","IR3_unassessed","secondary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"0903-0114","Eagle Crag Lake, more",415030505,"Saint Lawrence River","a(t)","pond","IR3_unassessed","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0903-0114","Eagle Crag Lake, more",415030505,"Saint Lawrence River","a(t)","pond","IR3_unassessed","source_of_water_supply","IR3_unassessed","No_Data","no","yes","unassessed"
"0904-0059","Silver Lake",415030401,"Saint Lawrence River","c(t)","pond","IR3_unassessed","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0904-0059","Silver Lake",415030401,"Saint Lawrence River","c(t)","pond","IR3_unassessed","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"0904-0059","Silver Lake",415030401,"Saint Lawrence River","c(t)","pond","IR3_unassessed","primary_contact_recreation","not-applicable","not-applicable","no","yes","not-applicable"
"0904-0059","Silver Lake",415030401,"Saint Lawrence River","c(t)","pond","IR3_unassessed","secondary_contact_recreation","not-applicable","not-applicable","no","yes","not-applicable"
"0904-0059","Silver Lake",415030401,"Saint Lawrence River","c(t)","pond","IR3_unassessed","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0904-0059","Silver Lake",415030401,"Saint Lawrence River","c(t)","pond","IR3_unassessed","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0905-0093","Moon Lake",415030208,"Saint Lawrence River","c","pond","IR4a_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0905-0093","Moon Lake",415030208,"Saint Lawrence River","c","pond","IR4a_impaired","fishing","IR3_impaired_unconfirmed","dissolved_oxygen","no","yes","impaired_unconfirmed"
"0905-0093","Moon Lake",415030208,"Saint Lawrence River","c","pond","IR4a_impaired","primary_contact_recreation","not-applicable","not-applicable","no","yes","not-applicable"
"0905-0093","Moon Lake",415030208,"Saint Lawrence River","c","pond","IR4a_impaired","secondary_contact_recreation","IR4a_impaired_confirmed","phosphorus","yes","no","unassessed"
"0905-0093","Moon Lake",415030208,"Saint Lawrence River","c","pond","IR4a_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0905-0093","Moon Lake",415030208,"Saint Lawrence River","c","pond","IR4a_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0905-0180","Star Lake",415030202,"Saint Lawrence River","aa(t)","pond","IR3_unassessed","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0905-0180","Star Lake",415030202,"Saint Lawrence River","aa(t)","pond","IR3_unassessed","fishing","IR3_unassessed","No_Data","no","yes","unassessed"
"0905-0180","Star Lake",415030202,"Saint Lawrence River","aa(t)","pond","IR3_unassessed","primary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"0905-0180","Star Lake",415030202,"Saint Lawrence River","aa(t)","pond","IR3_unassessed","secondary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"0905-0180","Star Lake",415030202,"Saint Lawrence River","aa(t)","pond","IR3_unassessed","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0905-0180","Star Lake",415030202,"Saint Lawrence River","aa(t)","pond","IR3_unassessed","source_of_water_supply","IR3_unassessed","No_Data","no","yes","unassessed"
"0906-0001","Black Lake Outlet/Black Lake",415030305,"Saint Lawrence River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"0906-0001","Black Lake Outlet/Black Lake",415030305,"Saint Lawrence River","b","pond","IR5_impaired","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"0906-0001","Black Lake Outlet/Black Lake",415030305,"Saint Lawrence River","b","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","yes","yes","impaired-pollutant_confirmed"
"0906-0001","Black Lake Outlet/Black Lake",415030305,"Saint Lawrence River","b","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","yes","yes","impaired-pollutant_confirmed"
"0906-0001","Black Lake Outlet/Black Lake",415030305,"Saint Lawrence River","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"0906-0001","Black Lake Outlet/Black Lake",415030305,"Saint Lawrence River","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"0906-0003","Narrow Lake, Indian Lake",415030301,"Saint Lawrence River","c","pond","IR4a_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
